sample	H9.24h_066	H9.96h_029	H9.96h_180	H9.96h_095	H9.72h_094	H9.96h_056	H9.96h_165	H9.72h_050	H9.00hb4s_067	H9.72h_072	H9.12h_103	H9.96h_023	H9.36h_110	H9.24h_052	H9.72h_125	H9.96h_184	H9.36h_058	H9.96h_182	H9.72h_128	H9.96h_146	H9.96h_110	H9.96h_072	H9.72h_106	H9.72h_086	H9.36h_086	H9.36h_084	H9.96h_056	H9.72h_097	H9.00hb4s_056	H9.00hb4s_084	H9.24h_063	H9.96h_123	H9.00hb4s_058	H9.36h_112	H9.24h_054	H9.36h_163	H9.36h_083	H9.96h_179	H9.72h_034	H9.00hb4s_045	H9.00hb4s_096	H9.36h_010	H9.72h_068	H9.36h_029	H9.24h_029	H9.36h_147	H9.12h_062	H9.12h_043	H9.96h_104	H9.36h_103	H9.24h_021	H9.96h_192	H9.36h_126	H9.36h_171	H9.72h_105	H9.96h_040	H9.00hb4s_072	H9.72h_016	H9.12h_005	H9.36h_101	H9.00hb4s_087	H9.00hb4s_067	H9.96h_021	H9.72h_077	H9.36h_109	H9.00hb4s_053	H9.36h_119	H9.96h_184	H9.72h_029	H9.96h_059	H9.72h_040	H9.36h_170	H9.96h_039	H9.96h_116	H9.96h_169	H9.96h_175	H9.00hb4s_078	H9.96h_113	H9.36h_103	H9.36h_176	H9.96h_182	H9.36h_092	H9.96h_015	H9.96h_081	H9.96h_158	H9.36h_074	H9.36h_159	H9.24h_075	H9.72h_113	H9.12h_038	H9.96h_098	H9.24h_026	H9.72h_035	H9.24h_033	H9.00hb4s_016	H9.96h_114	H9.72h_087	H9.96h_160	H9.36h_096	H9.72h_111
MASP1	0.0	0.0	0.0	0.0	3.585	9.6366	0.0	1.0	0.0	2.384	0.0	0.0	0.0	0.0	0.0	2.9946	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.3219	0.0	0.9928	9.6366	0.0	0.0	1.9891	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.5705	0.9928	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9946	0.0	5.3576	0.0	0.9635	0.0	0.0	0.0	0.0	0.0	0.9928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
MBTPS2	0.0	0.0	0.0	3.4594	0.0	0.0	1.0635	3.4906	5.7814	0.0	2.3219	0.0	0.0	0.0	1.0	0.0	5.4594	3.4502	5.3576	0.0	0.0	4.4594	6.1697	4.9616	7.2384	0.0	0.0	7.7957	3.9069	1.6462	0.0	1.585	0.0	7.0876	6.7004	7.5814	1.0	0.0	7.4676	0.0	7.9425	6.2854	0.0	0.0	6.4096	6.9773	1.0	0.0	0.0	5.4676	0.0	0.0	8.2009	4.1699	0.0	6.5236	0.0	1.0	2.0	1.585	0.0	5.7814	7.6268	9.014	7.9249	0.0	5.1293	0.0	0.0	1.0	5.7247	0.0	0.0	0.0	5.585	0.0	2.3219	2.0	5.4676	7.5314	3.4502	2.0	0.0	6.4769	0.0	6.5392	4.3923	1.585	7.4593	5.7814	7.4512	0.0	0.0	3.1699	4.3212	5.3219	3.466	0.0	4.2472	3.1699
MDM1	0.0	0.0	3.7751	6.4429	6.0522	0.0	0.0	0.0	4.0875	0.0	0.0	0.0	7.9658	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	10.8289	0.0	0.0	3.3219	3.8074	0.0	1.0	2.0531	0.0	0.0	6.3576	4.9542	0.0	0.0	0.0	0.0	0.0	4.7004	4.3219	3.6276	1.0	1.585	1.0	0.0	2.585	0.0	0.0	1.585	4.858	1.585	1.0	0.0	0.0	0.0	4.2479	0.0	0.0	1.0	2.0	4.585	4.0875	0.0	2.585	1.585	6.2668	4.585	0.0	5.8826	4.4594	2.3219	0.0	6.9542	0.0	7.9944	0.0	5.858	0.0	4.858	0.0	1.585	4.4594	1.0	0.0	0.0	0.0	2.8074	0.0	0.0	0.0	4.5236	0.0	1.585	0.0	2.0	4.4594	0.0	0.0	3.1699	0.0
MEF2A	2.278	9.2233	3.5361	4.0027	3.8074	0.0	0.0	3.1699	2.9946	3.6241	6.3576	0.0	1.3161	1.1309	4.6439	8.672	5.6305	0.0	5.2102	0.0	5.1396	9.2839	2.6017	1.7093	2.5993	2.852	0.0	2.3674	5.1305	4.1699	3.839	3.5945	6.323	3.0303	4.3923	6.4898	5.3143	0.0	2.585	5.5236	3.2016	1.7225	4.1243	6.9777	0.0	5.8557	4.3219	3.4594	1.0	3.1699	1.9598	5.5586	5.4935	4.862	5.3129	5.6147	1.8197	2.0	1.0	5.2479	6.0	2.9946	3.0	2.4087	3.1699	4.7004	5.1256	8.672	2.0	3.7004	3.2943	5.0188	3.2869	2.0426	9.3159	2.0286	4.2487	2.1077	3.1699	3.1651	0.0	3.0772	1.0426	5.5179	0.0	1.2449	1.8914	5.5957	7.3871	2.0	3.3234	5.9265	4.1851	0.0	4.0045	3.3576	2.3219	6.2668	6.126	1.9336
MEF2C	0.0	0.0	0.0	1.0	2.3219	3.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	0.0	3.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1699	0.0	2.0	0.0	4.9542	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8202	0.0	0.0
MEPE	0.0	0.0	0.0	8.066	1.0	0.0	8.0916	7.6099	0.0	10.9065	0.0	0.0	1.0	0.0	8.6079	0.0	1.0	5.4594	8.2791	5.9773	9.0377	1.585	2.3219	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3103	0.0	5.4591	0.0	3.4594	0.0	0.0	5.8826	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	4.1177	0.0	0.0	6.7944	6.7004	0.0	0.0	7.6653	0.0	6.1699	0.0	0.0	0.0	0.0	8.288	0.0	0.0	0.0	0.0	0.0	6.9046	5.4594	6.5198	0.0	0.0	3.9069	7.858	0.0	0.0	7.324	0.0	0.0	5.4594	6.825	0.0	8.8424	2.0	1.0	0.0	1.0	7.4573	0.0	0.0	0.0	7.2675	0.0	0.0	0.0	5.1699	0.0	0.0	8.333
MFAP3L	0.0	0.0	0.0	2.3219	4.5236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4594	0.0	0.0	0.0	0.0	0.0	6.7549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7814	0.0	1.585	5.4594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2479	0.0	0.0	4.1699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8704	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4594	2.8074	0.0	5.4594	0.0	1.0	0.0	0.0	6.1497	0.0	5.3212	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.585	0.0
MIPOL1	0.0	3.9069	5.6121	0.0	0.0	0.9635	3.8359	1.4854	0.0	0.0	6.7944	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.1699	0.0	2.0704	0.0	7.739	0.0	0.0	0.0	0.9635	7.9293	0.0	1.4168	0.0	4.0575	5.2806	3.3219	0.0	5.392	3.3219	0.0	0.6508	1.0	0.0	0.0	3.3219	5.4594	0.0	4.8079	5.858	0.0	5.3223	6.858	0.0	0.3561	1.0	6.4746	0.0	0.0	7.4063	1.5801	2.0	0.0	3.7004	0.0	0.0	5.5549	4.3219	2.0321	4.3923	0.0	0.0	7.4757	3.8012	4.8074	0.0	4.4594	0.0	2.3533	0.0	6.755	6.858	0.0	0.0	2.797	1.8074	7.7754	6.1293	1.0704	5.9773	0.0	0.8718	0.0	0.0	0.0	6.2479	0.0	3.479	0.0	7.0664	0.0	1.5558	1.0
MPL	1.0426	2.6088	2.3618	3.511	6.2199	6.2915	3.3219	1.9745	2.373	1.8639	0.0	0.0426	4.8217	1.6781	1.189	8.5812	2.2957	2.0356	1.9709	3.269	2.6938	0.0	3.3576	6.3293	4.3434	3.5497	6.2915	2.2388	1.585	6.709	2.4087	3.8826	5.8575	4.4074	2.8217	5.706	5.8875	3.0807	1.0215	3.9837	3.0738	5.8138	4.5267	2.5705	2.6485	4.5699	0.0	0.0	3.2824	4.0815	1.6871	2.9184	3.3618	5.4591	3.4581	2.1506	3.2449	3.6439	3.009	3.6439	1.4594	2.373	3.6668	1.4276	4.5053	2.6803	4.0179	8.5812	2.7181	7.0266	2.8319	4.4725	2.8738	4.2048	2.6276	3.1795	6.9754	3.2373	4.0815	1.9336	2.0356	3.9625	5.2776	1.9672	3.0976	3.6747	2.4803	1.8197	3.2615	1.3277	7.0043	1.844	3.729	3.1326	3.3132	2.9709	3.0976	9.5283	3.5934	3.1619
MSANTD4	0.0	8.0768	0.0	0.0	3.7004	0.0	0.0	1.585	6.2529	7.2761	9.2546	3.7004	0.0	0.0	0.0	0.0	5.3537	8.7313	1.0	3.3219	4.0	6.3923	7.4838	6.2681	3.9069	0.0	0.0	0.0	3.8074	8.4553	0.0	0.0	7.9944	5.7814	7.7549	3.4594	2.3219	0.0	0.0	5.2854	3.4594	0.0	0.0	3.4594	0.0	2.585	0.0	1.0	2.8074	3.585	7.1599	1.585	5.2854	4.466	0.0	5.6439	0.0	0.0	0.0	0.0	6.8826	6.2529	1.0	1.0	0.0	5.6724	3.8074	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.8009	0.0	3.3219	0.0	3.585	4.1699	8.7313	5.7312	0.0	0.0	3.1699	0.0	2.8074	0.0	0.0	0.0	1.0	0.0	8.611	0.0	6.8074	0.0	0.0	0.0	0.0	1.0
MYSM1	5.0444	2.3219	6.1085	6.8948	8.21	6.6865	4.8074	5.6724	7.7595	5.8298	5.2479	5.8074	6.6147	8.8041	4.585	8.4919	1.0	3.9069	0.0	0.0	6.4263	7.8633	5.2479	3.2943	6.644	4.1707	6.6865	2.585	6.2095	7.171	5.0875	5.8592	7.2574	7.2003	4.585	6.9313	5.1699	7.5736	1.0	2.585	4.0875	1.0	4.5236	6.585	5.7279	3.0	8.8786	5.9083	5.2854	8.4179	5.4666	9.2679	6.6147	8.0907	6.8948	8.2046	8.3398	5.6439	5.2854	7.17	8.6653	7.7595	5.3576	5.2483	6.6724	7.7074	5.1293	8.4919	5.9069	6.3176	4.9542	5.111	8.9716	2.8074	7.4998	3.2615	8.2431	7.0334	8.4179	6.5392	3.9069	8.2992	8.3532	4.2479	5.1699	6.858	5.8826	7.5692	8.7814	6.1293	6.1293	5.9542	3.0	6.7142	8.6294	2.3219	6.9307	7.9486	8.4263	4.5367
MYT1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAALAD2	7.0657	1.0	1.0	1.0	5.4919	6.9773	0.0	0.0	4.8074	1.0	0.0	0.0	2.0	0.0	4.5236	7.0112	1.0	0.0	4.0644	0.0	6.9396	8.8392	3.0	0.0	0.0	0.0	6.9773	0.0	2.585	0.0	0.0	4.9542	0.0	4.3923	0.0	4.9069	2.8074	0.0	2.8074	0.0	5.3576	1.0	2.585	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.585	0.0	2.0	0.0	1.585	1.0	2.3219	0.0	2.0	0.0	4.8074	2.3219	0.0	0.0	0.0	0.0	7.0112	0.0	7.2946	0.0	0.0	0.0	3.9069	0.0	7.1702	0.0	0.8875	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0215	0.0	7.1292	0.0	0.0	0.0	1.0	9.0311	0.0	2.8074	2.3219	4.3219
NEIL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.224	0.0	0.0	0.0	0.0	0.0	8.224	0.0	0.0	0.0	6.0448	0.0	3.7004	1.585	0.0	6.8456	6.1085	0.0	0.0	0.0	3.3219	0.0	4.0	0.0	1.0	4.858	4.3923	3.9069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3576	7.6865	2.8074	0.0	4.2487	4.7004	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	8.224	0.0	0.0	1.585	7.4009	5.5534	0.0	0.0	2.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.2487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.696	4.7549	0.0	0.0	6.0224	0.0	8.7211	5.4594	0.0	0.0	5.6147	4.5236	0.0
NHS	0.0	0.0	0.0	4.1699	4.9542	6.0444	0.0	4.2479	4.5236	1.0	0.0	2.585	8.1189	0.0	7.3663	0.0	0.0	0.0	0.0	0.0	0.0	6.8202	2.0	5.9069	1.0	4.4594	6.0444	0.0	0.0	0.0	1.0	5.0875	2.8074	3.1699	4.3219	0.0	0.0	5.4594	0.0	1.0	2.585	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.7004	1.0	2.585	0.0	0.0	2.585	5.6724	8.1319	1.9928	0.0	0.0	0.0	7.7816	4.5236	2.3219	0.0	5.0444	3.4594	3.585	0.0	0.0	5.7279	0.0	0.0	4.9542	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	4.7549	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	4.585	0.0	5.5236	0.0	0.0
NID1	0.0	8.9454	0.0	0.0	2.0	7.1788	0.0	1.0	7.3599	1.585	0.0	3.585	2.0	0.0	4.2479	7.8861	5.8826	0.0	2.8074	0.0	4.0	11.4137	5.3219	6.2095	0.0	0.0	7.1788	1.0	0.0	3.3219	0.0	3.0	0.0	5.1699	3.1699	4.8074	0.0	8.7813	2.8074	2.585	0.0	2.3219	1.0	7.1085	0.0	1.0	2.3219	0.0	4.3923	3.8074	0.0	0.0	0.0	4.0875	6.9189	8.585	7.2479	5.3576	3.9069	4.3219	0.0	7.3599	7.6653	8.2715	6.2479	0.0	3.0	7.8861	1.0	7.7415	0.0	0.0	8.5887	3.9069	6.9886	0.0	7.4263	0.0	3.8074	2.3219	0.0	3.8074	8.7415	8.4878	0.0	0.0	0.0	2.585	6.1293	4.3923	8.0168	6.6439	5.7004	1.0	6.0224	9.0279	7.4263	8.1293	4.2479	2.585
NID2	3.0	1.585	0.0	3.9069	5.858	4.4594	0.0	2.0	0.0	1.0	0.0	4.6439	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	7.4757	0.0	0.0	0.0	4.2479	4.4594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	7.3041	4.1699	0.0	4.3923	0.0	2.3219	0.0	0.0	0.0	3.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9069	0.0	0.0	0.0	0.0	6.8329	2.585	0.0	8.4057	7.6366	0.0	0.0	6.1085	0.0	0.0	0.0	0.0	0.0	7.96	3.9069	1.0	0.0	3.1651	0.0	0.0	0.0	5.0444	1.0	0.0	1.0	0.0	5.4919	1.0	7.0768	0.0	2.0
NKAIN2	0.0	9.1749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7004	0.0	0.0
NOL6	5.3576	0.0	0.0	6.0453	0.0	0.0	2.0	0.0	1.585	0.0	5.0875	0.0	4.2555	2.3219	0.0	0.0	0.0	0.0	0.0	5.1699	1.0	0.0	0.0	0.0	4.585	4.1699	0.0	0.0	2.585	0.0	0.0	1.0	7.4263	4.8748	4.5236	6.1299	6.2854	1.0	5.0	0.0	0.9928	0.0	0.0	0.0	0.0	4.3923	3.7004	4.0875	0.0	5.6147	6.9773	0.0	0.0	6.5236	0.0	0.0	6.0224	4.8074	2.0	6.9069	2.585	1.585	0.0	5.6206	6.2288	0.0	2.8074	0.0	0.0	5.0	3.4594	1.0	0.0	0.0	6.5078	3.9069	5.6439	0.0	5.6147	6.9658	0.0	4.3219	5.3576	0.0	0.0	1.585	5.8329	4.9542	0.0	4.3923	0.0	6.0224	0.0	3.0	1.585	5.4919	5.7814	0.0	3.8074	0.0
NPNT	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0875	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3219	0.0	0.0	0.0	2.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPY	0.0	0.0	0.0	0.0	1.0	0.0	3.7004	2.3219	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3219	0.0	0.0	0.0	0.0	7.7879	0.0	0.0	0.0	3.585	0.0	3.3219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8074	0.0	0.0	0.0	0.0	5.6147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3219	0.0	3.4594	3.8074	0.0	0.0	8.4136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6156	0.0	0.0	0.0	0.0	0.0	1.0	4.3923	0.0	0.0	0.0	0.0	9.1007	0.0	9.8219	0.0	0.0
NRK	0.0	0.0	0.0	0.0	0.0	6.6294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6294	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.1241	0.0	1.0	0.0	0.0
OAS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9059	4.0875	0.0	0.0	0.926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.5705	0.0
OCA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ORC3	7.6987	6.1295	9.608	8.2992	4.585	10.1749	4.3219	7.0661	10.245	6.8826	8.8675	0.0	5.7549	2.3219	5.3537	0.0	6.4094	4.7549	6.7814	7.578	7.375	10.0647	8.0553	7.5999	8.5887	3.0	10.1749	7.4263	7.6653	9.0279	9.2804	4.3219	5.0	7.9307	9.0634	7.7682	9.1291	8.7846	5.4919	7.2668	8.5769	9.0498	5.9773	2.0	2.0	6.7142	5.4594	10.7598	8.2621	8.318	4.4594	8.9972	8.4094	9.2879	8.8706	8.9542	8.9248	4.1699	4.585	6.4919	7.1599	10.245	2.0	9.4592	8.0078	9.5633	8.1293	0.0	0.0	9.1447	5.9069	4.1699	7.6221	6.0	9.7177	6.8948	9.3268	3.1699	8.318	8.5774	4.7549	6.9658	1.0	2.0	8.676	5.6439	8.7381	9.805	7.9658	11.4153	7.2574	6.8948	6.0661	8.0606	9.3859	4.0	8.8328	3.3219	9.2605	3.585
OXTR	1.926	10.8025	6.029	8.571	7.5578	2.0179	2.0942	2.8856	3.3604	1.4906	0.0	9.0503	8.2712	2.3248	9.3817	5.0299	6.9301	4.4416	9.1556	7.6373	9.6349	4.7719	8.3485	8.1327	4.1027	5.0587	2.0179	10.3079	2.797	1.0635	1.6462	6.0275	2.4828	5.2338	4.3219	9.1285	4.1202	3.6041	2.0072	2.3103	3.742	3.2434	2.8135	2.5801	4.4738	4.266	0.0	0.0	8.6999	6.908	0.0	8.0302	2.0	6.4418	9.1401	8.4716	5.0687	8.5908	2.585	6.5913	3.6893	3.3604	9.5657	4.1538	4.5273	2.488	4.6212	5.0299	8.218	2.7782	8.4017	5.6531	2.3219	6.3199	7.4186	9.6597	4.1489	6.9605	6.908	0.0	4.4416	1.6915	10.9619	3.1763	5.5416	4.3716	3.0892	0.0	9.4076	0.0	6.6555	0.0	9.9552	0.0	1.0215	2.969	7.4475	8.0847	5.354	8.9182
PAQR8	10.1096	2.568	1.1953	3.7159	0.0	2.0215	1.9855	2.342	5.8731	2.7071	4.251	1.5801	3.4502	2.7719	1.9336	3.2357	1.0	2.067	2.0942	2.067	2.4777	3.1473	4.435	4.5198	2.7824	2.7004	2.0215	2.1667	1.2449	2.0496	0.0	3.5497	2.4957	3.3896	1.1177	1.269	4.1367	2.9653	2.8115	3.3674	0.9411	3.845	5.615	3.101	1.5898	3.4356	0.0	0.0	5.1106	2.8639	0.0	1.2327	0.2265	2.742	2.7159	6.5119	2.0391	8.0744	0.0	2.5656	2.4777	5.8731	2.4542	5.393	2.9891	3.157	1.8992	3.2357	2.7761	1.8992	3.2525	3.7687	7.5202	1.6229	1.7866	1.6276	2.7634	3.3262	2.8639	1.9819	2.067	2.9764	4.2118	0.7398	2.6508	3.4725	2.1731	0.8639	2.1667	0.0	2.8679	4.2698	3.2824	2.257	2.0909	1.4005	2.848	6.2075	2.0179	3.855
PCDH17	0.0	0.0	0.0	0.0	1.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3743	0.0	0.0	10.0993	2.585	0.0	0.0	0.0	0.0	0.0	7.6001	0.0	0.0	9.4972	0.0	7.8517	0.0	0.0	0.6599	0.0	0.0	0.0	0.0	7.3663	3.7004	0.0	0.0	0.0	0.0	0.0	0.0	3.1699	0.0	5.5236	0.0	0.0	0.0	0.0	5.6724	5.4594	3.3219	0.0	0.0	8.1749	8.3129	0.0	0.0	0.0	0.0	0.0	1.0	10.9816	8.7879	0.0	6.9887	10.0993	7.375	7.9887	1.0	2.0	4.2479	1.0	0.0	0.0	0.0	0.0	0.0	8.4527	0.0	7.4263	1.0	0.0	0.0	7.4752	0.0	0.0	0.0	0.0	0.0	0.0	3.9079	0.0	0.0	7.7066	7.8856	2.3219	3.0	0.0
PCDHAC2	0.0	0.0	0.0	0.0	0.0	0.0	2.585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0498	0.0	0.0	0.0	0.0	0.0	0.0	5.8652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.2668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
